Transaction_Id,Transaction_Date,Customer Name,Transaction_Status,Transaction_Type,Customer_Segment,State,Total Amount,Total Fees,Total Tax
T00010488,2025-08-22 00:00:00,Aadhya Nair,Success,Transfer,Corporate,Madhya Pradesh,₹ 11288.75,₹ 0.00,₹ 0.00
T00010927,2025-08-17 00:00:00,Pooja Mishra,Failed,Card Payment,Retail,Madhya Pradesh,₹ 4332.25,₹ 0.00,₹ 0.00
T00011354,2025-08-29 00:00:00,Aadhya Patel,Success,Deposit,Retail,Madhya Pradesh,₹ 7030.24,₹ 14.06,₹ 2.53
T00011665,2025-08-26 00:00:00,Sneha Kapoor,Failed,Withdrawal,Retail,Madhya Pradesh,₹ 3559.03,₹ 0.00,₹ 0.00
T00012435,2025-08-27 00:00:00,Ayaan Joshi,Success,Withdrawal,Retail,Madhya Pradesh,₹ 2411.80,₹ 2.41,₹ 0.43
T00012601,2025-08-28 00:00:00,Sara Jain,Success,Bill Payment,Premium,Madhya Pradesh,₹ 5058.67,₹ 10.12,₹ 1.82
T00012700,2025-08-27 00:00:00,Pooja Joshi,Success,Transfer,Premium,Madhya Pradesh,₹ 9016.82,₹ 9.02,₹ 1.62
T00013101,2025-08-04 00:00:00,Anika Patel,Success,Interest Credit,Retail,Madhya Pradesh,₹ 3183.02,₹ 3.18,₹ 0.57
T00013516,2025-08-30 00:00:00,Riya Mehta,Success,Deposit,Retail,Madhya Pradesh,₹ 13132.67,₹ 65.66,₹ 11.82
T00013852,2025-08-15 00:00:00,Myra Bansal,Success,Investment,Premium,Madhya Pradesh,₹ 19860.36,₹ 0.00,₹ 0.00
T00013942,2025-08-17 00:00:00,Rahul Joshi,Success,Transfer,Retail,Madhya Pradesh,₹ 9238.35,₹ 18.48,₹ 3.33
T00014135,2025-08-18 00:00:00,Karan Patel,Success,Interest Credit,SME,Madhya Pradesh,₹ 1631.18,₹ 8.16,₹ 1.47
T00014495,2025-08-02 00:00:00,Aarav Kulkarni,Success,Transfer,Corporate,Madhya Pradesh,₹ 24923.19,₹ 24.92,₹ 4.49
T00014709,2025-08-21 00:00:00,Rahul Agarwal,Success,Investment,Premium,Madhya Pradesh,₹ 7673.34,₹ 0.00,₹ 0.00
T00014915,2025-08-26 00:00:00,Arjun Nair,Success,Transfer,Corporate,Madhya Pradesh,₹ 14208.82,₹ 14.21,₹ 2.56
T00015056,2025-08-20 00:00:00,Myra Kapoor,Success,Loan EMI,SME,Madhya Pradesh,₹ 5911.91,₹ 11.82,₹ 2.13
T00016555,2025-08-21 00:00:00,Nisha Malhotra,Success,Fee Charge,Retail,Madhya Pradesh,₹ 78.04,₹ 0.08,₹ 0.01
T00017557,2025-08-19 00:00:00,Sara Jain,Failed,Loan EMI,Premium,Madhya Pradesh,₹ 50790.06,₹ 50.79,₹ 9.14
T00018208,2025-08-28 00:00:00,Rohan Chopra,Success,Fee Charge,SME,Madhya Pradesh,₹ 84.17,₹ 0.00,₹ 0.00
T00018373,2025-08-25 00:00:00,Sai Bansal,Success,Bill Payment,Retail,Madhya Pradesh,₹ 4362.41,₹ 4.36,₹ 0.78
T00019536,2025-08-31 00:00:00,Sneha Jain,Failed,Withdrawal,Retail,Madhya Pradesh,₹ 9113.86,₹ 18.23,₹ 3.28
T00019796,2025-08-13 00:00:00,Anika Desai,Success,Transfer,Retail,Madhya Pradesh,₹ 5082.23,₹ 0.00,₹ 0.00
T00019924,2025-08-24 00:00:00,Vihaan Sharma,Success,Transfer,Retail,Madhya Pradesh,₹ 26092.76,₹ 0.00,₹ 0.00
T00021215,2025-08-17 00:00:00,Anaya Jain,Failed,Card Payment,Retail,Madhya Pradesh,₹ 2766.64,₹ 0.00,₹ 0.00
T00021481,2025-08-02 00:00:00,Pari Iyer,Success,Transfer,Premium,Madhya Pradesh,₹ 3317.48,₹ 0.00,₹ 0.00
T00021520,2025-08-11 00:00:00,Nisha Kapoor,Success,Card Payment,SME,Madhya Pradesh,₹ 4877.34,₹ 9.75,₹ 1.75
T00022162,2025-08-02 00:00:00,Vihaan Bansal,Success,Interest Credit,Retail,Madhya Pradesh,₹ 1822.71,₹ 3.65,₹ 0.66
T00022173,2025-08-02 00:00:00,Vihaan Verma,Pending,Deposit,Premium,Madhya Pradesh,₹ 75605.24,₹ 378.03,₹ 68.05
T00023182,2025-08-29 00:00:00,Krishna Singh,Failed,Withdrawal,Retail,Madhya Pradesh,₹ 7199.33,₹ 0.00,₹ 0.00
T00023542,2025-08-27 00:00:00,Rahul Nair,Success,Loan EMI,Premium,Madhya Pradesh,₹ 26106.25,₹ 26.11,₹ 4.70
T00024502,2025-08-21 00:00:00,Pari Joshi,Success,Fee Charge,Corporate,Madhya Pradesh,₹ 754.84,₹ 1.51,₹ 0.27
T00024829,2025-08-08 00:00:00,Ishaan Patel,Success,Interest Credit,Corporate,Madhya Pradesh,₹ 4356.14,₹ 4.36,₹ 0.78
T00024972,2025-08-16 00:00:00,Aadhya Agarwal,Success,Loan EMI,Retail,Madhya Pradesh,₹ 11261.07,₹ 56.31,₹ 10.14
T00025064,2025-08-01 00:00:00,Pari Patel,Success,Transfer,Retail,Madhya Pradesh,₹ 3431.37,₹ 3.43,₹ 0.62
T00025306,2025-08-09 00:00:00,Rahul Kapoor,Success,Loan EMI,Retail,Madhya Pradesh,₹ 5354.74,₹ 0.00,₹ 0.00
T00026301,2025-08-26 00:00:00,Vihaan Sharma,Pending,Transfer,Retail,Madhya Pradesh,₹ 5728.72,₹ 0.00,₹ 0.00
T00026553,2025-08-08 00:00:00,Sara Kapoor,Success,Bill Payment,Retail,Madhya Pradesh,₹ 1811.99,₹ 3.62,₹ 0.65
T00026812,2025-08-20 00:00:00,Arjun Nair,Success,Card Payment,Corporate,Madhya Pradesh,₹ 2502.56,₹ 0.00,₹ 0.00
T00026842,2025-08-03 00:00:00,Rohan Joshi,Success,Card Payment,SME,Madhya Pradesh,₹ 9852.23,₹ 0.00,₹ 0.00
T00027181,2025-08-05 00:00:00,Arjun Chopra,Success,Bill Payment,Retail,Madhya Pradesh,₹ 4971.28,₹ 9.94,₹ 1.79
T00027580,2025-08-01 00:00:00,Riya Chopra,Success,Investment,Retail,Madhya Pradesh,₹ 10351.32,₹ 0.00,₹ 0.00
T00028045,2025-08-08 00:00:00,Riya Iyer,Success,Transfer,Retail,Madhya Pradesh,₹ 5893.08,₹ 0.00,₹ 0.00
T00028414,2025-08-09 00:00:00,Rohan Malhotra,Success,Card Payment,Retail,Madhya Pradesh,₹ 1334.38,₹ 0.00,₹ 0.00
T00029702,2025-08-19 00:00:00,Ayaan Agarwal,Success,Card Payment,Retail,Madhya Pradesh,₹ 2457.72,₹ 12.29,₹ 2.21
T00030045,2025-08-25 00:00:00,Sara Gupta,Success,Card Payment,Retail,Madhya Pradesh,₹ 4040.47,₹ 20.20,₹ 3.64
T00031722,2025-08-11 00:00:00,Aditya Kapoor,Success,Transfer,Premium,Madhya Pradesh,₹ 6776.63,₹ 33.88,₹ 6.10
T00031780,2025-08-28 00:00:00,Pooja Mishra,Success,Transfer,Retail,Madhya Pradesh,₹ 18743.59,₹ 0.00,₹ 0.00
T00032960,2025-08-01 00:00:00,Nisha Kapoor,Success,Withdrawal,SME,Madhya Pradesh,₹ 1425.76,₹ 0.00,₹ 0.00
T00033406,2025-08-17 00:00:00,Aadhya Agarwal,Success,Loan EMI,Retail,Madhya Pradesh,₹ 18451.18,₹ 0.00,₹ 0.00
T00033574,2025-08-18 00:00:00,Kiara Reddy,Success,Loan EMI,Retail,Madhya Pradesh,₹ 23420.61,₹ 46.84,₹ 8.43
T00033899,2025-08-18 00:00:00,Aditya Reddy,Success,Loan EMI,Retail,Madhya Pradesh,₹ 7853.30,₹ 39.27,₹ 7.07
T00034563,2025-08-07 00:00:00,Ayaan Singh,Success,Transfer,Corporate,Madhya Pradesh,₹ 8021.64,₹ 0.00,₹ 0.00
T00034580,2025-08-06 00:00:00,Arjun Malhotra,Success,Deposit,Retail,Madhya Pradesh,₹ 7184.27,₹ 0.00,₹ 0.00
T00035336,2025-08-22 00:00:00,Aadhya Agarwal,Success,Transfer,Retail,Madhya Pradesh,₹ 2964.00,₹ 14.82,₹ 2.67
T00036228,2025-08-29 00:00:00,Aditya Chopra,Success,Transfer,Corporate,Madhya Pradesh,₹ 7193.79,₹ 7.19,₹ 1.29
T00036301,2025-08-19 00:00:00,Pooja Mishra,Failed,Fee Charge,Retail,Madhya Pradesh,₹ 107.34,₹ 0.00,₹ 0.00
T00036773,2025-08-13 00:00:00,Ishaan Desai,Failed,Bill Payment,Retail,Madhya Pradesh,₹ 3463.86,₹ 3.46,₹ 0.62
T00036814,2025-08-06 00:00:00,Kiara Bansal,Failed,Loan EMI,Retail,Madhya Pradesh,₹ 22149.47,₹ 44.30,₹ 7.97
T00037181,2025-08-26 00:00:00,Priya Agarwal,Success,Interest Credit,Retail,Madhya Pradesh,₹ 2990.16,₹ 0.00,₹ 0.00
T00037535,2025-08-13 00:00:00,Neha Chopra,Success,Interest Credit,Retail,Madhya Pradesh,₹ 2822.25,₹ 0.00,₹ 0.00
T00037662,2025-08-28 00:00:00,Kabir Chopra,Success,Interest Credit,Retail,Madhya Pradesh,₹ 1536.46,₹ 0.00,₹ 0.00
T00037744,2025-08-25 00:00:00,Ayaan Joshi,Success,Investment,Retail,Madhya Pradesh,₹ 4390.11,₹ 0.00,₹ 0.00
T00039197,2025-08-02 00:00:00,Vivaan Iyer,Success,Interest Credit,Premium,Madhya Pradesh,₹ 2663.23,₹ 0.00,₹ 0.00
T00039210,2025-08-18 00:00:00,Ayaan Kapoor,Success,Bill Payment,Retail,Madhya Pradesh,₹ 4760.90,₹ 4.76,₹ 0.86
T00039456,2025-08-18 00:00:00,Pari Chopra,Pending,Bill Payment,Retail,Madhya Pradesh,₹ 5987.16,₹ 29.94,₹ 5.39
T00039730,2025-08-03 00:00:00,Vivaan Iyer,Success,Fee Charge,SME,Madhya Pradesh,₹ 124.42,₹ 0.62,₹ 0.11
T00039758,2025-08-18 00:00:00,Sai Jain,Success,Loan EMI,Premium,Madhya Pradesh,₹ 5422.66,₹ 10.85,₹ 1.95
T00040078,2025-08-05 00:00:00,Pari Iyer,Success,Interest Credit,Retail,Madhya Pradesh,₹ 3633.57,₹ 0.00,₹ 0.00
T00040112,2025-08-23 00:00:00,Ishaan Bansal,Success,Fee Charge,Retail,Madhya Pradesh,₹ 173.80,₹ 0.00,₹ 0.00
T00040826,2025-08-09 00:00:00,Ira Bansal,Success,Deposit,Retail,Madhya Pradesh,₹ 8098.07,₹ 0.00,₹ 0.00
T00041019,2025-08-16 00:00:00,Vihaan Bansal,Success,Fee Charge,Retail,Madhya Pradesh,₹ 360.24,₹ 1.80,₹ 0.32
T00041529,2025-08-26 00:00:00,Ishaan Mishra,Success,Bill Payment,Retail,Madhya Pradesh,₹ 1649.18,₹ 1.65,₹ 0.30
T00041951,2025-08-09 00:00:00,Sneha Verma,Success,Interest Credit,Retail,Madhya Pradesh,₹ 4371.94,₹ 4.37,₹ 0.79
T00042065,2025-08-25 00:00:00,Neha Kapoor,Success,Loan EMI,Corporate,Madhya Pradesh,₹ 15607.17,₹ 0.00,₹ 0.00
T00042305,2025-08-07 00:00:00,Amit Iyer,Failed,Withdrawal,Retail,Madhya Pradesh,₹ 3093.33,₹ 0.00,₹ 0.00
T00042683,2025-08-28 00:00:00,Aarav Patel,Success,Interest Credit,Wealth,Madhya Pradesh,₹ 3300.61,₹ 0.00,₹ 0.00
T00042953,2025-08-03 00:00:00,Kabir Patel,Success,Bill Payment,Retail,Madhya Pradesh,₹ 8742.21,₹ 0.00,₹ 0.00
T00043799,2025-08-04 00:00:00,Anika Reddy,Success,Fee Charge,Retail,Madhya Pradesh,₹ 577.32,₹ 2.89,₹ 0.52
T00043829,2025-08-05 00:00:00,Sai Jain,Success,Loan EMI,Premium,Madhya Pradesh,₹ 2500.44,₹ 5.00,₹ 0.90
T00044024,2025-08-02 00:00:00,Vivaan Iyer,Success,Deposit,SME,Madhya Pradesh,₹ 13516.63,₹ 0.00,₹ 0.00
T00044108,2025-08-17 00:00:00,Diya Kulkarni,Success,Loan EMI,Retail,Madhya Pradesh,₹ 15127.73,₹ 0.00,₹ 0.00
T00044168,2025-08-17 00:00:00,Anaya Bansal,Failed,Transfer,Retail,Madhya Pradesh,₹ 5148.66,₹ 0.00,₹ 0.00
T00044527,2025-08-23 00:00:00,Sneha Kapoor,Success,Refund,Retail,Madhya Pradesh,₹ 922.06,₹ 0.92,₹ 0.17
T00045262,2025-08-13 00:00:00,Karan Kumar,Success,Bill Payment,Retail,Madhya Pradesh,₹ 3532.18,₹ 17.66,₹ 3.18
T00045484,2025-08-11 00:00:00,Vihaan Kulkarni,Success,Transfer,Retail,Madhya Pradesh,₹ 8818.53,₹ 8.82,₹ 1.59
T00045494,2025-08-05 00:00:00,Pari Mehta,Success,Bill Payment,Retail,Madhya Pradesh,₹ 6370.98,₹ 6.37,₹ 1.15
T00045705,2025-08-24 00:00:00,Anaya Bansal,Success,Refund,Retail,Madhya Pradesh,₹ 237.55,₹ 0.24,₹ 0.04
T00045934,2025-08-14 00:00:00,Vihaan Desai,Success,Interest Credit,Retail,Madhya Pradesh,₹ 1258.91,₹ 0.00,₹ 0.00
T00046016,2025-08-31 00:00:00,Aarav Patel,Pending,Deposit,Wealth,Madhya Pradesh,₹ 10540.78,₹ 52.70,₹ 9.49
T00046743,2025-08-04 00:00:00,Nisha Nair,Success,Investment,Premium,Madhya Pradesh,₹ 8958.07,₹ 0.00,₹ 0.00
T00047379,2025-08-27 00:00:00,Aadhya Bansal,Success,Transfer,SME,Madhya Pradesh,₹ 1680.22,₹ 1.68,₹ 0.30
T00047833,2025-08-16 00:00:00,Neha Verma,Success,Card Payment,Retail,Madhya Pradesh,₹ 1875.41,₹ 9.38,₹ 1.69
T00048154,2025-08-10 00:00:00,Aarav Agarwal,Success,Investment,Retail,Madhya Pradesh,₹ 6964.85,₹ 0.00,₹ 0.00
T00048447,2025-08-07 00:00:00,Reyansh Jain,Success,Loan EMI,Retail,Madhya Pradesh,₹ 3251.69,₹ 6.50,₹ 1.17
T00049807,2025-08-08 00:00:00,Vivaan Kumar,Success,Loan EMI,Retail,Madhya Pradesh,₹ 7629.27,₹ 0.00,₹ 0.00
T00000185,2025-08-21 00:00:00,Pooja Mishra,Success,Investment,Corporate,Maharashtra,₹ 10490.23,₹ 20.98,₹ 3.78
T00000486,2025-08-04 00:00:00,Vihaan Jain,Success,Interest Credit,Premium,Maharashtra,₹ 3484.28,₹ 3.48,₹ 0.63
T00000650,2025-08-22 00:00:00,Amit Malhotra,Success,Fee Charge,Wealth,Maharashtra,₹ 440.08,₹ 0.44,₹ 0.08
T00000890,2025-08-22 00:00:00,Rohan Nair,Pending,Deposit,Retail,Maharashtra,₹ 5181.00,₹ 25.91,₹ 4.66
T00001388,2025-08-16 00:00:00,Ayaan Reddy,Success,Fee Charge,SME,Maharashtra,₹ 337.64,₹ 0.68,₹ 0.12
T00001911,2025-08-05 00:00:00,Myra Bansal,Success,Card Payment,Retail,Maharashtra,₹ 2214.87,₹ 0.00,₹ 0.00
T00001974,2025-08-26 00:00:00,Pari Desai,Success,Transfer,Retail,Maharashtra,₹ 5695.19,₹ 0.00,₹ 0.00
T00002081,2025-08-11 00:00:00,Sai Sharma,Failed,Card Payment,Retail,Maharashtra,₹ 3428.81,₹ 6.86,₹ 1.23
T00002511,2025-08-27 00:00:00,Vivaan Bansal,Success,Loan EMI,Retail,Maharashtra,₹ 21427.52,₹ 42.86,₹ 7.71
T00002674,2025-08-25 00:00:00,Vihaan Singh,Success,Loan EMI,Retail,Maharashtra,₹ 9911.69,₹ 0.00,₹ 0.00
T00002996,2025-08-09 00:00:00,Krishna Kapoor,Success,Refund,Retail,Maharashtra,₹ 1532.88,₹ 0.00,₹ 0.00
T00002999,2025-08-10 00:00:00,Arjun Iyer,Success,Loan EMI,Premium,Maharashtra,₹ 8258.44,₹ 8.26,₹ 1.49
T00003109,2025-08-22 00:00:00,Anaya Joshi,Success,Bill Payment,SME,Maharashtra,₹ 2933.99,₹ 0.00,₹ 0.00
T00003124,2025-08-30 00:00:00,Krishna Singh,Success,Fee Charge,Retail,Maharashtra,₹ 439.18,₹ 0.00,₹ 0.00
T00003265,2025-08-07 00:00:00,Pooja Iyer,Success,Card Payment,SME,Maharashtra,₹ 2448.05,₹ 12.24,₹ 2.20
T00003644,2025-08-10 00:00:00,Kabir Agarwal,Success,Transfer,Retail,Maharashtra,₹ 6785.12,₹ 33.93,₹ 6.11
T00003750,2025-08-13 00:00:00,Pari Chopra,Success,Transfer,Retail,Maharashtra,₹ 5044.34,₹ 10.09,₹ 1.82
T00004477,2025-08-31 00:00:00,Neha Nair,Failed,Loan EMI,Retail,Maharashtra,₹ 3131.00,₹ 0.00,₹ 0.00
T00004487,2025-08-11 00:00:00,Neha Bansal,Pending,Bill Payment,Retail,Maharashtra,₹ 4058.81,₹ 20.29,₹ 3.65
T00004851,2025-08-17 00:00:00,Ishaan Iyer,Success,Interest Credit,Premium,Maharashtra,₹ 3900.94,₹ 7.80,₹ 1.40
T00005083,2025-08-02 00:00:00,Sai Gupta,Success,Refund,Retail,Maharashtra,₹ 302.57,₹ 0.30,₹ 0.05
T00005271,2025-08-18 00:00:00,Anika Malhotra,Success,Interest Credit,Wealth,Maharashtra,₹ 706.54,₹ 0.71,₹ 0.13
T00005351,2025-08-28 00:00:00,Aditya Mehta,Failed,Interest Credit,Retail,Maharashtra,₹ 783.12,₹ 3.92,₹ 0.71
T00005902,2025-08-14 00:00:00,Amit Kapoor,Success,Deposit,Retail,Maharashtra,₹ 26280.16,₹ 0.00,₹ 0.00
T00006429,2025-08-01 00:00:00,Priya Malhotra,Success,Card Payment,Retail,Maharashtra,₹ 1651.36,₹ 3.30,₹ 0.59
T00006774,2025-08-20 00:00:00,Reyansh Kulkarni,Success,Fee Charge,Retail,Maharashtra,₹ 686.62,₹ 0.00,₹ 0.00
T00007240,2025-08-16 00:00:00,Sai Reddy,Success,Fee Charge,Retail,Maharashtra,₹ 634.25,₹ 3.17,₹ 0.57
T00007495,2025-08-04 00:00:00,Ira Singh,Success,Refund,Retail,Maharashtra,₹ 3153.66,₹ 0.00,₹ 0.00
T00007770,2025-08-27 00:00:00,Vivaan Kulkarni,Success,Transfer,SME,Maharashtra,₹ 17011.82,₹ 0.00,₹ 0.00
T00008196,2025-08-25 00:00:00,Karan Jain,Success,Loan EMI,Corporate,Maharashtra,₹ 7763.62,₹ 0.00,₹ 0.00
T00008513,2025-08-09 00:00:00,Amit Agarwal,Pending,Loan EMI,Corporate,Maharashtra,₹ 12086.48,₹ 60.43,₹ 10.88
T00008581,2025-08-06 00:00:00,Rohan Patel,Success,Deposit,Premium,Maharashtra,₹ 2279.93,₹ 0.00,₹ 0.00
T00008647,2025-08-01 00:00:00,Sai Reddy,Success,Loan EMI,Retail,Maharashtra,₹ 4029.33,₹ 4.03,₹ 0.73
T00008665,2025-08-14 00:00:00,Sneha Kumar,Success,Card Payment,Premium,Maharashtra,₹ 3109.62,₹ 0.00,₹ 0.00
T00008727,2025-08-14 00:00:00,Amit Chopra,Success,Bill Payment,Retail,Maharashtra,₹ 4816.98,₹ 0.00,₹ 0.00
T00008978,2025-08-25 00:00:00,Neha Kapoor,Success,Transfer,SME,Maharashtra,₹ 10646.67,₹ 10.65,₹ 1.92
T00009214,2025-08-14 00:00:00,Sneha Verma,Success,Interest Credit,Retail,Maharashtra,₹ 969.16,₹ 1.94,₹ 0.35
T00009555,2025-08-14 00:00:00,Myra Desai,Success,Withdrawal,Retail,Maharashtra,₹ 1764.98,₹ 0.00,₹ 0.00
T00009781,2025-08-19 00:00:00,Riya Desai,Pending,Loan EMI,SME,Maharashtra,₹ 10121.46,₹ 10.12,₹ 1.82
T00009783,2025-08-03 00:00:00,Aarav Kapoor,Success,Card Payment,Corporate,Maharashtra,₹ 4340.17,₹ 4.34,₹ 0.78
T00010014,2025-08-12 00:00:00,Priya Desai,Success,Transfer,Premium,Maharashtra,₹ 12668.45,₹ 12.67,₹ 2.28
T00010606,2025-08-17 00:00:00,Sai Sharma,Success,Card Payment,Corporate,Maharashtra,₹ 2708.42,₹ 13.54,₹ 2.44
T00010637,2025-08-15 00:00:00,Kabir Kulkarni,Success,Fee Charge,Retail,Maharashtra,₹ 33.28,₹ 0.17,₹ 0.03
T00010879,2025-08-06 00:00:00,Anika Kumar,Success,Fee Charge,Premium,Maharashtra,₹ 402.27,₹ 0.00,₹ 0.00
T00011170,2025-08-24 00:00:00,Sai Reddy,Success,Investment,Retail,Maharashtra,₹ 6069.62,₹ 6.07,₹ 1.09
T00011401,2025-08-24 00:00:00,Pari Gupta,Success,Loan EMI,Retail,Maharashtra,₹ 34784.84,₹ 69.57,₹ 12.52
T00011403,2025-08-14 00:00:00,Ishaan Joshi,Success,Loan EMI,SME,Maharashtra,₹ 17229.58,₹ 17.23,₹ 3.10
T00012494,2025-08-13 00:00:00,Ira Kumar,Success,Card Payment,SME,Maharashtra,₹ 6679.21,₹ 0.00,₹ 0.00
T00012592,2025-08-16 00:00:00,Aditya Reddy,Success,Deposit,Retail,Maharashtra,₹ 37672.57,₹ 0.00,₹ 0.00
T00012709,2025-08-21 00:00:00,Diya Nair,Success,Withdrawal,Retail,Maharashtra,₹ 3246.82,₹ 0.00,₹ 0.00
T00013301,2025-08-16 00:00:00,Amit Reddy,Success,Loan EMI,SME,Maharashtra,₹ 3789.13,₹ 0.00,₹ 0.00
T00013529,2025-08-20 00:00:00,Anika Desai,Success,Deposit,Retail,Maharashtra,₹ 4497.87,₹ 9.00,₹ 1.62
T00013619,2025-08-29 00:00:00,Ishaan Patel,Success,Loan EMI,SME,Maharashtra,₹ 12234.79,₹ 61.17,₹ 11.01
T00013667,2025-08-26 00:00:00,Arjun Chopra,Success,Deposit,Premium,Maharashtra,₹ 4318.58,₹ 4.32,₹ 0.78
T00013711,2025-08-19 00:00:00,Amit Kulkarni,Success,Deposit,SME,Maharashtra,₹ 6547.43,₹ 0.00,₹ 0.00
T00013806,2025-08-31 00:00:00,Kiara Mishra,Success,Interest Credit,Retail,Maharashtra,₹ 2298.51,₹ 0.00,₹ 0.00
T00014177,2025-08-17 00:00:00,Amit Nair,Success,Loan EMI,SME,Maharashtra,₹ 7051.81,₹ 14.10,₹ 2.54
T00014309,2025-08-16 00:00:00,Ayaan Kulkarni,Success,Withdrawal,Premium,Maharashtra,₹ 1305.80,₹ 1.31,₹ 0.24
T00014537,2025-08-26 00:00:00,Priya Verma,Success,Bill Payment,Corporate,Maharashtra,₹ 1422.91,₹ 1.42,₹ 0.26
T00014543,2025-08-22 00:00:00,Reyansh Bansal,Success,Withdrawal,Premium,Maharashtra,₹ 1337.52,₹ 2.68,₹ 0.48
T00014563,2025-08-27 00:00:00,Kiara Mehta,Failed,Loan EMI,SME,Maharashtra,₹ 6663.44,₹ 0.00,₹ 0.00
T00014626,2025-08-26 00:00:00,Vihaan Bansal,Success,Loan EMI,Corporate,Maharashtra,₹ 1494.88,₹ 7.47,₹ 1.34
T00014671,2025-08-25 00:00:00,Diya Bansal,Success,Loan EMI,Retail,Maharashtra,₹ 4157.52,₹ 4.16,₹ 0.75
T00014783,2025-08-21 00:00:00,Aditya Kapoor,Success,Card Payment,Retail,Maharashtra,₹ 4292.08,₹ 8.58,₹ 1.54
T00015050,2025-08-08 00:00:00,Kabir Gupta,Success,Deposit,Retail,Maharashtra,₹ 1494.00,₹ 7.47,₹ 1.34
T00015079,2025-08-03 00:00:00,Rohan Kapoor,Failed,Withdrawal,Retail,Maharashtra,₹ 3461.78,₹ 0.00,₹ 0.00
T00015218,2025-08-16 00:00:00,Sara Desai,Success,Investment,Retail,Maharashtra,₹ 3379.27,₹ 6.76,₹ 1.22
T00015323,2025-08-15 00:00:00,Aarav Desai,Success,Deposit,SME,Maharashtra,₹ 9527.31,₹ 47.64,₹ 8.58
T00015597,2025-08-10 00:00:00,Vivaan Jain,Success,Investment,SME,Maharashtra,₹ 14607.56,₹ 0.00,₹ 0.00
T00015868,2025-08-15 00:00:00,Anika Desai,Success,Transfer,SME,Maharashtra,₹ 4017.03,₹ 4.02,₹ 0.72
T00015881,2025-08-23 00:00:00,Sneha Chopra,Success,Transfer,SME,Maharashtra,₹ 42374.73,₹ 42.37,₹ 7.63
T00015968,2025-08-15 00:00:00,Sara Mishra,Success,Refund,Premium,Maharashtra,₹ 430.35,₹ 0.86,₹ 0.15
T00016359,2025-08-31 00:00:00,Neha Mishra,Success,Transfer,Retail,Maharashtra,₹ 49496.38,₹ 247.48,₹ 44.55
T00017357,2025-08-06 00:00:00,Sai Gupta,Success,Loan EMI,Retail,Maharashtra,₹ 99335.27,₹ 198.67,₹ 35.76
T00017397,2025-08-26 00:00:00,Aditya Kapoor,Success,Fee Charge,Retail,Maharashtra,₹ 338.63,₹ 0.00,₹ 0.00
T00017778,2025-08-07 00:00:00,Pari Iyer,Success,Loan EMI,Retail,Maharashtra,₹ 34516.86,₹ 0.00,₹ 0.00
T00017803,2025-08-23 00:00:00,Kabir Gupta,Success,Investment,Retail,Maharashtra,₹ 1831.27,₹ 0.00,₹ 0.00
T00017829,2025-08-18 00:00:00,Ayaan Verma,Success,Interest Credit,SME,Maharashtra,₹ 1659.61,₹ 3.32,₹ 0.60
T00018245,2025-08-13 00:00:00,Anika Jain,Success,Card Payment,Retail,Maharashtra,₹ 4077.99,₹ 0.00,₹ 0.00
T00018331,2025-08-24 00:00:00,Aarav Chopra,Success,Transfer,Wealth,Maharashtra,₹ 5365.03,₹ 10.73,₹ 1.93
T00019322,2025-08-24 00:00:00,Anaya Nair,Failed,Transfer,Retail,Maharashtra,₹ 12373.13,₹ 0.00,₹ 0.00
T00019611,2025-08-11 00:00:00,Ira Singh,Success,Loan EMI,Retail,Maharashtra,₹ 5649.44,₹ 0.00,₹ 0.00
T00019926,2025-08-16 00:00:00,Aditya Kumar,Success,Refund,Retail,Maharashtra,₹ 178.65,₹ 0.36,₹ 0.06
T00020180,2025-08-16 00:00:00,Anaya Gupta,Success,Loan EMI,Wealth,Maharashtra,₹ 2103.76,₹ 0.00,₹ 0.00
T00020326,2025-08-13 00:00:00,Myra Desai,Success,Bill Payment,Premium,Maharashtra,₹ 5713.34,₹ 5.71,₹ 1.03
T00020469,2025-08-02 00:00:00,Diya Singh,Pending,Withdrawal,Premium,Maharashtra,₹ 1357.73,₹ 1.36,₹ 0.24
T00020578,2025-08-24 00:00:00,Vivaan Verma,Success,Fee Charge,Premium,Maharashtra,₹ 327.28,₹ 0.65,₹ 0.12
T00020933,2025-08-08 00:00:00,Kabir Kulkarni,Success,Card Payment,Retail,Maharashtra,₹ 5244.06,₹ 0.00,₹ 0.00
T00021529,2025-08-04 00:00:00,Krishna Sharma,Success,Bill Payment,Retail,Maharashtra,₹ 8407.48,₹ 8.41,₹ 1.51
T00021676,2025-08-04 00:00:00,Amit Chopra,Success,Withdrawal,Retail,Maharashtra,₹ 1043.11,₹ 0.00,₹ 0.00
T00021940,2025-08-19 00:00:00,Ayaan Verma,Success,Fee Charge,SME,Maharashtra,₹ 37.70,₹ 0.08,₹ 0.01
T00022000,2025-08-20 00:00:00,Rahul Joshi,Success,Investment,Retail,Maharashtra,₹ 9081.69,₹ 18.16,₹ 3.27
T00022379,2025-08-05 00:00:00,Ayaan Iyer,Success,Withdrawal,Premium,Maharashtra,₹ 12887.13,₹ 0.00,₹ 0.00
T00022508,2025-08-18 00:00:00,Sai Nair,Success,Investment,Corporate,Maharashtra,₹ 4332.90,₹ 0.00,₹ 0.00
